SENTTOT,AGE,CITIZEN,CRIMHIST,CRIMPTS,DISTRICT,DSPLEA,INOUT,MONSEX,NEWEDUC,NEWRACE,OFFGUIDE,PRESENT,SENTIMP,WEAPON,XMAXSOR,XMINSOR
144.0,71.0,1.0,1.0,3.0,6,1,,0.0,3.0,1.0,7,1.0,1,0,87.0,70.0
105.0,28.0,1.0,1.0,6.0,39,5,,0.0,1.0,2.0,13,1.0,1,0,105.0,84.0
46.0,35.0,1.0,1.0,6.0,39,5,,1.0,5.0,1.0,10,1.0,1,0,57.0,46.0
36.0,21.0,1.0,1.0,1.0,42,1,,0.0,1.0,3.0,10,1.0,1,0,57.0,46.0
,57.0,1.0,1.0,0.0,41,1,,0.0,6.0,2.0,16,2.0,4,0,18.0,12.0
120.0,59.0,1.0,1.0,5.0,41,1,,0.0,3.0,3.0,10,1.0,1,0,151.0,121.0
5.06,29.0,3.0,1.0,4.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,24.0,18.0
15.0,31.0,1.0,1.0,4.0,74,1,,0.0,1.0,3.0,10,2.0,1,0,37.0,30.0
0.26,68.0,1.0,0.0,0.0,74,1,,0.0,3.0,3.0,10,2.0,2,0,71.0,57.0
48.0,25.0,1.0,1.0,3.0,74,1,,1.0,1.0,3.0,10,1.0,1,0,121.0,97.0
12.03,27.0,1.0,1.0,2.0,74,1,,0.0,3.0,3.0,21,2.0,1,0,27.0,21.0
132.0,45.0,3.0,1.0,3.0,81,1,,0.0,1.0,3.0,10,1.0,1,0,293.0,235.0
16.0,49.0,1.0,1.0,0.0,74,1,0.0,0.0,5.0,1.0,10,1.0,1,0,6.0,0.0
10.0,59.0,3.0,1.0,4.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,24.0,18.0
13.03,65.0,3.0,1.0,5.0,74,1,,0.0,3.0,3.0,17,1.0,1,0,24.0,18.0
30.0,29.0,1.0,1.0,0.0,74,1,,0.0,5.0,3.0,10,,1,0,71.0,57.0
51.0,34.0,1.0,1.0,11.0,74,1,,0.0,3.0,3.0,13,1.0,1,0,71.0,57.0
240.0,30.0,1.0,1.0,5.0,47,8,,0.0,1.0,2.0,10,1.0,1,0,365.0,292.0
36.0,29.0,1.0,1.0,5.0,28,1,,0.0,3.0,2.0,13,1.0,1,0,57.0,46.0
,23.0,1.0,0.0,0.0,74,1,,1.0,3.0,3.0,10,2.0,4,0,87.0,70.0
25.49,31.0,1.0,1.0,3.0,9,1,,1.0,5.0,1.0,10,1.0,1,0,63.0,51.0
4.4,29.0,3.0,1.0,5.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,16.0,10.0
36.0,30.0,1.0,1.0,5.0,9,1,,0.0,3.0,2.0,13,3.0,1,0,37.0,30.0
65.0,33.0,1.0,1.0,0.0,72,1,,0.0,6.0,2.0,16,2.0,1,0,51.0,41.0
4.53,20.0,1.0,1.0,0.0,74,1,,0.0,3.0,3.0,17,1.0,1,0,24.0,18.0
,46.0,1.0,0.0,0.0,74,1,,0.0,6.0,6.0,16,2.0,4,0,18.0,12.0
51.0,21.0,1.0,0.0,0.0,74,1,,0.0,3.0,2.0,26,1.0,1,1,63.0,51.0
,31.0,2.0,0.0,0.0,74,1,1.0,0.0,1.0,6.0,21,2.0,4,0,12.0,6.0
470.0,64.0,1.0,1.0,0.0,7,5,,0.0,3.0,2.0,4,1.0,1,1,9996.0,9996.0
30.0,31.0,1.0,1.0,5.0,42,5,,0.0,1.0,3.0,17,1.0,1,0,30.0,24.0
41.0,62.0,1.0,1.0,3.0,74,1,,0.0,3.0,3.0,10,1.0,1,0,121.0,97.0
4.93,21.0,2.0,0.0,0.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,24.0,18.0
30.0,39.0,3.0,1.0,3.0,42,5,,0.0,5.0,3.0,17,1.0,1,0,30.0,24.0
37.0,47.0,3.0,1.0,5.0,42,5,,0.0,1.0,3.0,17,1.0,1,0,37.0,30.0
0.03,25.0,3.0,1.0,,74,1,,0.0,,3.0,17,,1,0,16.0,10.0
6.0,46.0,3.0,1.0,6.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,21.0,15.0
188.0,76.0,1.0,1.0,3.0,72,1,,0.0,6.0,1.0,10,1.0,1,1,235.0,188.0
21.0,59.0,3.0,1.0,3.0,42,5,,0.0,1.0,3.0,17,1.0,1,0,21.0,15.0
12.03,29.0,1.0,0.0,0.0,42,5,,0.0,1.0,3.0,17,2.0,1,0,16.0,10.0
,27.0,1.0,1.0,0.0,74,1,,0.0,3.0,3.0,10,,4,0,87.0,70.0
12.03,35.0,1.0,1.0,4.0,74,1,,0.0,1.0,3.0,17,2.0,1,0,30.0,24.0
4.04,44.0,3.0,1.0,,74,1,,0.0,,3.0,17,,1,0,21.0,15.0
4.14,36.0,3.0,1.0,,74,1,,0.0,,3.0,17,,1,0,16.0,10.0
36.0,48.0,1.0,1.0,10.0,74,1,,1.0,1.0,1.0,10,1.0,1,0,125.0,100.0
30.0,45.0,3.0,1.0,3.0,42,5,,0.0,1.0,3.0,17,1.0,1,0,30.0,24.0
24.0,55.0,3.0,1.0,9.0,74,1,,0.0,3.0,2.0,17,1.0,1,0,46.0,37.0
,53.0,1.0,1.0,0.0,15,1,,0.0,6.0,2.0,10,2.0,4,0,16.0,10.0
51.0,45.0,3.0,1.0,6.0,42,5,,0.0,1.0,3.0,17,1.0,1,0,51.0,41.0
4.0,44.0,3.0,1.0,,74,1,0.0,0.0,,3.0,17,,1,0,14.0,8.0
18.0,33.0,1.0,1.0,1.0,39,1,,1.0,3.0,1.0,10,1.0,1,1,57.0,46.0
30.0,31.0,1.0,1.0,4.0,74,1,,0.0,1.0,3.0,10,2.0,1,0,71.0,57.0
38.0,29.0,1.0,1.0,0.0,86,5,,0.0,3.0,6.0,27,1.0,1,0,41.0,33.0
30.0,42.0,3.0,1.0,16.0,41,5,,0.0,1.0,3.0,17,1.0,1,0,63.0,51.0
15.0,47.0,3.0,1.0,3.0,41,5,,0.0,1.0,3.0,17,1.0,1,0,27.0,21.0
30.0,37.0,3.0,1.0,12.0,42,5,,0.0,1.0,3.0,17,1.0,1,0,30.0,24.0
0.16,53.0,1.0,1.0,13.0,74,1,,0.0,3.0,1.0,10,2.0,1,0,162.0,130.0
108.0,54.0,3.0,0.0,0.0,73,1,,0.0,3.0,3.0,10,1.0,1,0,135.0,108.0
60.0,33.0,1.0,1.0,15.0,38,1,,0.0,3.0,2.0,25,1.0,1,0,18.0,12.0
60.0,34.0,1.0,1.0,9.0,42,1,,0.0,3.0,2.0,4,1.0,1,0,96.0,77.0
60.03,18.0,1.0,1.0,0.0,57,1,,0.0,1.0,2.0,26,1.0,1,1,57.0,46.0
36.0,36.0,3.0,1.0,9.0,41,5,,0.0,1.0,3.0,17,1.0,1,0,57.0,46.0
3.0,29.0,3.0,1.0,0.0,38,1,0.0,0.0,3.0,3.0,17,1.0,1,0,6.0,0.0
52.0,33.0,1.0,1.0,5.0,9,1,,0.0,1.0,3.0,13,1.0,1,0,46.0,37.0
120.0,40.0,3.0,1.0,0.0,17,5,,0.0,,3.0,10,1.0,1,1,135.0,108.0
0.03,39.0,2.0,1.0,2.0,5,2,,0.0,3.0,3.0,10,2.0,1,0,78.0,63.0
135.0,32.0,1.0,1.0,8.0,42,5,,0.0,1.0,3.0,10,1.0,1,0,188.0,151.0
0.03,33.0,3.0,,,74,1,0.0,1.0,,3.0,21,,1,0,6.0,0.0
6.95,42.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
210.0,44.0,1.0,0.0,0.0,36,1,,0.0,6.0,1.0,27,1.0,1,0,262.0,210.0
0.03,43.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
72.0,37.0,1.0,1.0,11.0,86,5,,0.0,3.0,6.0,13,1.0,1,0,87.0,70.0
7.79,53.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
30.0,55.0,1.0,0.0,0.0,22,1,,1.0,3.0,1.0,5,3.0,1,0,78.0,63.0
37.0,30.0,1.0,1.0,8.0,64,1,,0.0,3.0,2.0,13,1.0,1,0,46.0,37.0
84.0,41.0,1.0,1.0,25.0,12,1,,0.0,3.0,3.0,10,1.0,1,0,188.0,151.0
60.0,36.0,1.0,1.0,9.0,22,1,,0.0,3.0,2.0,16,1.0,1,0,63.0,51.0
108.0,47.0,1.0,1.0,3.0,75,1,,0.0,3.0,6.0,10,1.0,1,1,121.0,97.0
24.0,26.0,1.0,1.0,1.0,34,1,,0.0,3.0,2.0,10,2.0,1,0,30.0,24.0
3.0,40.0,1.0,1.0,6.0,57,1,,1.0,5.0,1.0,10,1.0,1,0,37.0,30.0
18.0,61.0,1.0,1.0,0.0,22,1,,0.0,5.0,,5,3.0,1,0,51.0,41.0
48.0,64.0,1.0,1.0,3.0,22,1,,0.0,3.0,2.0,26,1.0,1,0,51.0,41.0
72.0,28.0,1.0,1.0,2.0,57,1,,0.0,5.0,1.0,10,1.0,1,0,188.0,151.0
38.0,72.0,1.0,1.0,0.0,74,1,,0.0,1.0,3.0,10,1.0,1,0,71.0,57.0
262.0,48.0,3.0,1.0,6.0,41,1,,0.0,1.0,3.0,10,1.0,1,0,327.0,262.0
24.0,33.0,1.0,1.0,1.0,20,1,,1.0,1.0,1.0,16,2.0,1,0,63.0,51.0
0.07,25.0,1.0,0.0,0.0,74,1,,1.0,5.0,3.0,10,2.0,2,0,87.0,70.0
31.0,23.0,1.0,0.0,0.0,41,1,,0.0,3.0,3.0,10,1.0,1,0,168.0,135.0
45.0,68.0,1.0,0.0,0.0,22,1,,0.0,5.0,1.0,5,3.0,1,0,63.0,51.0
110.0,46.0,1.0,1.0,0.0,30,1,,1.0,3.0,1.0,21,2.0,1,0,121.0,97.0
180.0,38.0,1.0,1.0,6.0,22,1,,0.0,6.0,1.0,7,1.0,1,0,151.0,121.0
18.0,21.0,1.0,1.0,0.0,39,5,,0.0,1.0,2.0,10,2.0,1,0,33.0,27.0
18.0,33.0,1.0,1.0,29.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,30.0,24.0
18.36,44.0,3.0,1.0,3.0,41,1,,1.0,1.0,3.0,17,1.0,1,0,27.0,21.0
22.0,33.0,3.0,1.0,0.0,31,1,,0.0,1.0,2.0,17,2.0,1,0,24.0,18.0
21.0,47.0,1.0,1.0,0.0,20,5,,0.0,5.0,1.0,4,2.0,1,0,27.0,21.0
198.0,32.0,1.0,1.0,11.0,53,1,,0.0,,2.0,10,1.0,1,0,262.0,210.0
12.0,42.0,1.0,1.0,2.0,30,5,,1.0,5.0,1.0,15,1.0,1,0,16.0,10.0
36.0,45.0,1.0,1.0,2.0,20,1,,0.0,,1.0,16,2.0,1,0,71.0,57.0
3.88,26.0,3.0,,,74,1,0.0,0.0,,3.0,17,,1,0,12.0,6.0
24.0,28.0,1.0,1.0,0.0,28,5,,0.0,3.0,2.0,16,3.0,1,0,33.0,27.0
5.45,30.0,3.0,1.0,5.0,41,1,,0.0,1.0,3.0,17,1.0,1,0,16.0,10.0
18.0,23.0,1.0,1.0,0.0,39,5,,0.0,3.0,2.0,16,1.0,1,0,24.0,18.0
18.0,27.0,1.0,0.0,0.0,74,1,,1.0,3.0,1.0,10,2.0,1,1,168.0,135.0
,52.0,1.0,1.0,0.0,55,1,,0.0,5.0,1.0,6,3.0,3,1,18.0,12.0
,23.0,1.0,0.0,0.0,81,1,,1.0,5.0,6.0,21,2.0,3,0,24.0,18.0
60.0,46.0,1.0,1.0,7.0,40,1,,0.0,5.0,2.0,16,1.0,1,0,71.0,57.0
48.0,54.0,1.0,1.0,0.0,74,1,,0.0,3.0,1.0,10,2.0,1,1,210.0,168.0
0.99,46.0,1.0,0.0,0.0,31,1,,0.0,3.0,3.0,16,2.0,1,0,18.0,12.0
84.0,38.0,1.0,1.0,16.0,95,1,,0.0,3.0,1.0,10,1.0,1,0,115.0,92.0
420.0,25.0,1.0,1.0,0.0,65,1,,0.0,1.0,2.0,20,1.0,1,1,87.0,70.0
132.0,41.0,3.0,1.0,6.0,81,1,,0.0,3.0,3.0,10,1.0,1,0,327.0,262.0
53.0,67.0,,0.0,0.0,4,1,,0.0,1.0,3.0,10,1.0,1,0,108.0,87.0
84.0,37.0,1.0,1.0,3.0,95,1,,0.0,3.0,2.0,10,1.0,1,1,188.0,151.0
,42.0,1.0,1.0,7.0,15,1,,0.0,3.0,1.0,10,2.0,4,0,30.0,24.0
84.0,36.0,1.0,1.0,10.0,53,1,,1.0,3.0,1.0,10,1.0,1,0,150.0,120.0
65.0,51.0,1.0,1.0,0.0,87,1,,0.0,3.0,1.0,1,1.0,1,0,78.0,63.0
130.0,51.0,1.0,1.0,0.0,87,8,,0.0,3.0,1.0,16,2.0,1,0,135.0,108.0
,41.0,1.0,1.0,0.0,41,1,1.0,1.0,3.0,2.0,16,2.0,4,0,6.0,0.0
27.0,28.0,3.0,1.0,21.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,51.0,41.0
120.0,36.0,1.0,1.0,5.0,41,1,,1.0,1.0,1.0,10,1.0,1,0,135.0,108.0
30.0,49.0,3.0,0.0,0.0,79,2,,0.0,1.0,3.0,10,1.0,1,0,46.0,37.0
0.03,49.0,1.0,1.0,4.0,90,1,,0.0,6.0,1.0,13,3.0,1,1,46.0,37.0
120.0,33.0,1.0,1.0,18.0,36,1,,0.0,1.0,2.0,4,1.0,1,0,150.0,120.0
234.0,35.0,2.0,1.0,11.0,90,8,,0.0,3.0,2.0,26,1.0,1,1,293.0,235.0
204.0,29.0,1.0,1.0,4.0,90,8,,0.0,3.0,2.0,26,1.0,1,1,262.0,210.0
24.0,36.0,3.0,1.0,6.0,30,5,,0.0,3.0,3.0,17,1.0,1,0,24.0,18.0
18.27,50.0,3.0,1.0,3.0,41,1,,0.0,1.0,3.0,17,1.0,1,0,27.0,21.0
12.42,24.0,3.0,1.0,3.0,41,1,,0.0,1.0,3.0,17,1.0,1,0,21.0,15.0
0.03,41.0,3.0,1.0,2.0,15,1,0.0,0.0,3.0,3.0,17,1.0,1,0,7.0,1.0
48.0,35.0,1.0,1.0,2.0,57,1,,0.0,3.0,3.0,21,2.0,1,0,121.0,97.0
3.65,43.0,3.0,1.0,0.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
,26.0,2.0,0.0,0.0,70,1,1.0,1.0,1.0,3.0,1,3.0,4,0,6.0,0.0
240.0,33.0,1.0,1.0,6.0,39,1,,0.0,3.0,2.0,10,1.0,1,1,405.0,324.0
7.0,25.0,3.0,0.0,0.0,42,5,0.0,0.0,1.0,3.0,16,1.0,1,0,6.0,0.0
30.0,34.0,3.0,1.0,5.0,47,1,,0.0,5.0,2.0,17,1.0,1,0,37.0,30.0
21.0,31.0,1.0,1.0,3.0,42,5,,0.0,3.0,2.0,17,1.0,1,0,21.0,15.0
84.0,27.0,1.0,1.0,6.0,87,1,,0.0,3.0,2.0,10,1.0,1,1,151.0,121.0
78.0,46.0,1.0,1.0,3.0,87,1,,0.0,3.0,3.0,13,1.0,1,0,78.0,63.0
470.0,55.0,1.0,1.0,0.0,86,8,,0.0,5.0,6.0,27,1.0,1,0,9996.0,9996.0
78.0,23.0,1.0,1.0,6.0,13,1,,0.0,1.0,2.0,13,1.0,1,0,46.0,37.0
18.0,24.0,1.0,1.0,0.0,70,1,,0.0,1.0,3.0,10,3.0,1,0,63.0,51.0
14.0,18.0,1.0,1.0,0.0,70,1,,0.0,1.0,3.0,17,1.0,2,0,18.0,12.0
24.0,32.0,1.0,1.0,12.0,2,1,,0.0,3.0,2.0,16,1.0,1,0,51.0,41.0
13.0,48.0,3.0,1.0,9.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,27.0,21.0
,35.0,1.0,1.0,0.0,54,1,,0.0,5.0,1.0,18,2.0,4,0,37.0,30.0
60.0,41.0,1.0,1.0,0.0,8,1,,1.0,3.0,3.0,16,2.0,1,0,135.0,108.0
24.0,42.0,3.0,1.0,6.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,37.0,30.0
24.0,50.0,3.0,1.0,0.0,40,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
216.0,49.0,1.0,1.0,14.0,67,1,,0.0,3.0,1.0,10,1.0,1,1,293.0,235.0
12.0,28.0,3.0,1.0,6.0,70,1,,0.0,3.0,3.0,17,1.0,1,0,16.0,10.0
,30.0,1.0,0.0,0.0,26,1,1.0,1.0,5.0,2.0,16,2.0,4,0,6.0,0.0
4.0,43.0,1.0,1.0,2.0,70,1,0.0,1.0,1.0,6.0,17,3.0,1,0,14.0,8.0
70.0,45.0,1.0,1.0,0.0,90,8,,0.0,6.0,3.0,4,3.0,1,0,63.0,51.0
,65.0,1.0,1.0,3.0,54,1,,0.0,1.0,1.0,16,2.0,4,0,16.0,10.0
,21.0,1.0,0.0,0.0,70,1,,0.0,3.0,3.0,17,3.0,4,0,24.0,18.0
6.0,53.0,1.0,1.0,4.0,70,1,,0.0,3.0,1.0,17,1.0,1,0,16.0,10.0
12.03,27.0,1.0,1.0,0.0,40,1,0.0,1.0,5.0,3.0,16,1.0,1,0,14.0,8.0
108.0,37.0,1.0,1.0,8.0,3,1,,0.0,3.0,3.0,10,1.0,2,1,327.0,262.0
7.65,26.0,3.0,0.0,0.0,42,5,0.0,0.0,3.0,3.0,17,1.0,1,0,6.0,0.0
,22.0,1.0,1.0,0.0,70,1,,0.0,5.0,3.0,17,3.0,4,0,24.0,18.0
8.0,28.0,3.0,1.0,2.0,42,1,0.0,0.0,6.0,3.0,17,1.0,1,0,14.0,8.0
1.72,21.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
15.0,62.0,1.0,0.0,0.0,4,1,,0.0,3.0,3.0,16,3.0,1,0,21.0,15.0
150.0,23.0,1.0,1.0,7.0,67,1,,0.0,3.0,1.0,10,1.0,1,1,235.0,188.0
,34.0,1.0,0.0,0.0,70,1,,0.0,6.0,3.0,16,3.0,4,0,18.0,12.0
,48.0,1.0,1.0,0.0,70,1,1.0,0.0,5.0,1.0,16,3.0,4,0,14.0,8.0
9.0,63.0,1.0,1.0,2.0,70,1,,0.0,3.0,3.0,17,3.0,1,0,24.0,18.0
14.0,31.0,3.0,0.0,0.0,1,1,,0.0,1.0,3.0,10,1.0,1,0,30.0,24.0
15.0,23.0,1.0,1.0,1.0,14,1,,0.0,1.0,2.0,10,1.0,1,1,18.0,12.0
180.0,20.0,1.0,1.0,4.0,0,1,,0.0,3.0,1.0,22,1.0,1,0,9996.0,360.0
60.0,31.0,1.0,1.0,12.0,67,5,,1.0,3.0,3.0,10,4.0,1,0,105.0,84.0
156.0,50.0,1.0,1.0,14.0,67,1,,0.0,1.0,3.0,10,1.0,1,0,293.0,235.0
24.0,34.0,1.0,1.0,0.0,42,5,,1.0,1.0,3.0,17,1.0,1,0,18.0,12.0
2.82,26.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
120.0,29.0,1.0,1.0,2.0,70,1,,0.0,1.0,6.0,27,1.0,1,0,151.0,121.0
16.0,51.0,1.0,1.0,0.0,43,1,,1.0,1.0,1.0,13,1.0,1,0,21.0,15.0
18.0,43.0,1.0,1.0,1.0,42,5,,1.0,1.0,3.0,17,1.0,1,0,16.0,10.0
18.0,26.0,3.0,0.0,0.0,42,1,0.0,0.0,1.0,3.0,1,1.0,1,0,14.0,8.0
87.0,35.0,1.0,1.0,4.0,34,1,,0.0,3.0,1.0,10,1.0,1,0,108.0,87.0
70.0,46.0,1.0,1.0,4.0,34,1,,0.0,3.0,1.0,10,1.0,1,0,108.0,87.0
3.65,37.0,3.0,1.0,0.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
,43.0,1.0,0.0,0.0,42,1,1.0,1.0,1.0,3.0,17,2.0,3,0,10.0,4.0
35.0,46.0,1.0,1.0,0.0,47,1,,0.0,1.0,1.0,16,2.0,1,0,41.0,33.0
5.2,30.0,3.0,0.0,0.0,42,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
24.0,19.0,1.0,0.0,0.0,42,1,,0.0,1.0,3.0,10,1.0,1,0,30.0,24.0
2.85,33.0,3.0,1.0,0.0,42,5,0.0,0.0,3.0,3.0,17,1.0,1,0,6.0,0.0
,31.0,1.0,1.0,12.0,34,1,,0.0,3.0,1.0,10,3.0,4,0,162.0,130.0
65.0,40.0,1.0,1.0,1.0,34,1,,0.0,1.0,1.0,10,1.0,1,0,87.0,70.0
,47.0,1.0,0.0,0.0,85,1,,0.0,6.0,1.0,16,2.0,4,0,27.0,21.0
30.0,49.0,3.0,1.0,9.0,41,5,,0.0,1.0,3.0,17,1.0,1,0,37.0,30.0
4.17,28.0,1.0,1.0,1.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,18.0,12.0
2.33,50.0,3.0,0.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
,53.0,1.0,1.0,0.0,70,1,1.0,1.0,5.0,3.0,17,3.0,4,0,6.0,0.0
2.82,45.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
46.0,39.0,1.0,1.0,0.0,47,1,,1.0,6.0,2.0,16,2.0,1,0,78.0,63.0
,23.0,1.0,1.0,1.0,70,1,1.0,1.0,5.0,6.0,17,3.0,4,0,12.0,6.0
12.03,37.0,3.0,1.0,3.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,27.0,21.0
,24.0,3.0,1.0,0.0,42,5,1.0,0.0,1.0,3.0,17,1.0,4,0,6.0,0.0
30.0,35.0,1.0,1.0,10.0,66,1,,0.0,3.0,1.0,13,1.0,1,0,37.0,30.0
4.0,28.0,3.0,0.0,0.0,70,1,,1.0,1.0,3.0,17,1.0,1,0,18.0,12.0
0.03,44.0,1.0,1.0,14.0,48,1,,0.0,1.0,2.0,10,3.0,1,0,115.0,92.0
5.95,35.0,3.0,1.0,3.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
13.03,39.0,3.0,1.0,12.0,74,1,,0.0,3.0,1.0,17,1.0,1,0,57.0,46.0
18.0,40.0,1.0,1.0,4.0,9,1,,0.0,1.0,2.0,13,3.0,1,0,37.0,30.0
41.0,46.0,3.0,1.0,12.0,88,1,,0.0,1.0,3.0,17,1.0,1,0,51.0,41.0
0.16,27.0,1.0,1.0,0.0,70,1,,1.0,5.0,2.0,17,3.0,1,0,16.0,10.0
71.0,25.0,1.0,1.0,4.0,30,5,,0.0,1.0,2.0,13,1.0,1,0,46.0,37.0
120.0,34.0,1.0,1.0,12.0,66,1,,0.0,1.0,1.0,10,1.0,2,0,9996.0,360.0
120.0,49.0,1.0,1.0,3.0,56,5,,0.0,3.0,2.0,10,1.0,1,1,51.0,41.0
9.43,36.0,3.0,1.0,6.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,16.0,10.0
240.0,62.0,1.0,1.0,10.0,87,8,,0.0,3.0,2.0,13,1.0,1,0,327.0,262.0
30.0,58.0,1.0,1.0,4.0,66,1,,0.0,3.0,1.0,13,1.0,1,0,37.0,30.0
40.0,32.0,1.0,1.0,1.0,42,1,,1.0,5.0,3.0,10,1.0,1,0,57.0,46.0
0.03,44.0,3.0,1.0,0.0,88,2,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
4.17,32.0,3.0,1.0,2.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
120.0,40.0,1.0,1.0,6.0,78,1,,0.0,5.0,3.0,10,1.0,1,1,262.0,210.0
,32.0,1.0,0.0,0.0,40,1,,0.0,3.0,2.0,16,2.0,4,0,41.0,33.0
2.26,35.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
,23.0,1.0,1.0,1.0,70,1,,0.0,3.0,3.0,17,3.0,4,0,24.0,18.0
2.26,37.0,1.0,1.0,22.0,88,1,,0.0,3.0,6.0,13,3.0,1,0,37.0,30.0
,40.0,1.0,1.0,1.0,42,1,1.0,0.0,1.0,3.0,17,2.0,3,0,14.0,8.0
2.69,36.0,3.0,1.0,0.0,42,5,0.0,0.0,5.0,3.0,17,1.0,1,0,6.0,0.0
246.0,42.0,1.0,1.0,3.0,56,8,,0.0,3.0,2.0,10,1.0,1,1,210.0,168.0
46.0,37.0,1.0,1.0,26.0,88,1,,0.0,3.0,1.0,13,1.0,1,0,63.0,51.0
2.89,35.0,3.0,1.0,0.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
68.0,25.0,1.0,1.0,0.0,10,1,,0.0,3.0,1.0,10,1.0,1,1,210.0,168.0
6.11,41.0,3.0,1.0,2.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,7.0,1.0
16.0,32.0,1.0,1.0,6.0,41,1,,1.0,3.0,1.0,13,1.0,1,0,21.0,15.0
30.0,29.0,1.0,1.0,0.0,70,1,,1.0,3.0,6.0,4,1.0,1,0,41.0,33.0
60.0,46.0,1.0,1.0,4.0,88,1,,1.0,3.0,3.0,10,1.0,1,0,168.0,135.0
24.0,40.0,1.0,1.0,1.0,70,1,,0.0,1.0,3.0,13,1.0,1,0,18.0,12.0
51.0,56.0,1.0,1.0,0.0,78,1,,0.0,3.0,3.0,16,2.0,1,0,78.0,63.0
,34.0,1.0,1.0,9.0,12,1,1.0,0.0,3.0,2.0,1,2.0,4,0,6.0,0.0
60.03,23.0,4.0,0.0,0.0,81,1,,0.0,3.0,3.0,10,1.0,1,1,71.0,57.0
28.0,26.0,1.0,0.0,0.0,70,1,,1.0,5.0,3.0,10,1.0,1,0,63.0,51.0
3.58,29.0,1.0,1.0,4.0,70,1,0.0,1.0,5.0,1.0,30,1.0,1,0,10.0,4.0
6.0,19.0,2.0,0.0,0.0,70,1,,0.0,1.0,3.0,17,3.0,1,0,21.0,15.0
18.0,43.0,3.0,1.0,5.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,24.0,18.0
13.03,40.0,3.0,1.0,3.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,27.0,21.0
33.0,51.0,1.0,1.0,1.0,79,1,,0.0,3.0,6.0,10,1.0,1,0,63.0,51.0
108.0,37.0,1.0,1.0,15.0,50,1,,0.0,3.0,2.0,13,1.0,1,0,137.0,110.0
15.0,38.0,3.0,1.0,7.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,37.0,30.0
70.0,31.0,3.0,1.0,1.0,79,1,,0.0,1.0,3.0,10,1.0,1,1,97.0,78.0
21.0,45.0,1.0,0.0,0.0,74,1,,0.0,5.0,6.0,10,2.0,1,0,30.0,24.0
12.03,49.0,3.0,1.0,10.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,37.0,30.0
30.0,27.0,1.0,1.0,1.0,70,1,,0.0,3.0,3.0,10,3.0,1,0,78.0,63.0
37.0,34.0,2.0,1.0,0.0,78,1,,0.0,5.0,1.0,10,1.0,1,0,71.0,57.0
57.0,36.0,3.0,1.0,6.0,73,1,,0.0,1.0,3.0,10,1.0,1,0,151.0,121.0
11.53,23.0,2.0,0.0,0.0,74,1,,0.0,3.0,3.0,10,1.0,1,0,87.0,70.0
24.0,30.0,1.0,1.0,3.0,78,5,,0.0,5.0,3.0,13,1.0,1,0,41.0,33.0
0.03,36.0,3.0,1.0,4.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,16.0,10.0
15.0,31.0,3.0,1.0,3.0,38,1,,0.0,1.0,3.0,17,1.0,1,0,18.0,12.0
